Dise No.,Rural / Urban,Year,Block Code,Block Name,Village Code,Village Name,Zonal Office,CRC Code,CRC No.,Pin Code,School Name,School Status Code,School Status,Management Code,Management Name,Category Code,Category Name,School Type Code,School Type Name,Lowest Class,Highest Class,Medium Code,Medium,Pre Primary Boys,Pre Primary Girls,Pre Primary Total,1 Boys,1 Girls,1 Total,2 Boys,2 Girls,2 Total,3 Boys,3 Girls,3 Total,4 Boys,4 Girls,4 Total,5 Boys,5 Girls,5 Total,6 Boys,6 Girls,6 Total,7 Boys,7 Girls,7 Total,8 Boys,8 Girls,8 Total,9 Boys,9 Girls,9 Total,10 Boys,10 Girls,10 Total,11 Boys,11 Girls,11 Total,12 Boys,12 Girls,12 Total,1_5 Boys,1_5 Girls,1_5 Total,6_8 Boys,6_8 Girls,6_8 Total,1_8 Boys,1_8 Girls,1_8 Total,9_12 Boys,9_12 Girls,9_12 Total,1_12 Boys,1_12 Girls,1_12 Total
27251600612,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160002,Bibwewadi CRC No. 22,411037,VISHKARMA PRATHAMIK MAR,0,Operational,4,Pvt. Aided,2,Primary with Upper Primary,3,Co-Education,1,7,10,Marathi,161,103,264,70,56,126,66,62,128,68,62,130,74,53,127,79,48,127,68,61,129,80,64,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,281,638,148,125,273,505,406,911,0,0,0,505,406,911
27251600613,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160002,Bibwewadi CRC No. 22,411037,PRIYADARSHANI PRATHAMIK,0,Operational,4,Pvt. Aided,2,Primary with Upper Primary,3,Co-Education,1,7,10,Marathi,0,0,0,28,37,65,48,45,93,41,59,100,44,50,94,54,65,119,60,51,111,65,47,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,256,471,125,98,223,340,354,694,0,0,0,340,354,694
27251600614,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160002,Bibwewadi CRC No. 22,411037,VISHWAKARMA MADHYAMIK MARATHI,0,Operational,4,Pvt. Aided,7,Upper Pr. and Secondary,3,Co-Education,8,10,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,56,144,95,46,141,81,50,131,0,0,0,0,0,0,0,0,0,88,56,144,88,56,144,176,96,272,264,152,416
27251600615,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160002,Bibwewadi CRC No. 22,411037,PRIYADARSHINI SEC,0,Operational,4,Pvt. Aided,7,Upper Pr. and Secondary,3,Co-Education,8,10,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,63,123,70,59,129,61,72,133,0,0,0,0,0,0,0,0,0,60,63,123,60,63,123,131,131,262,191,194,385
27251600616,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411046,HUJURPAGA PRIMARY,0,Operational,4,Pvt. Aided,2,Primary with Upper Primary,2,Girls,1,7,10,Marathi,0,377,377,0,218,218,0,237,237,0,239,239,0,234,234,0,228,228,0,239,239,0,218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156,1156,0,457,457,0,1613,1613,0,0,0,0,1613,1613
27251600617,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411046,RAMBHAU MHALGI PRIMARY,0,Operational,4,Pvt. Aided,2,Primary with Upper Primary,3,Co-Education,1,7,10,Marathi,134,57,191,77,28,105,64,40,104,75,38,113,90,33,123,71,28,99,72,42,114,65,25,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,167,544,137,67,204,514,234,748,0,0,0,514,234,748
27251600618,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411046,RAMBHAU MHALGI SECONDARY,0,Operational,4,Pvt. Aided,7,Upper Pr. and Secondary,3,Co-Education,8,10,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,29,103,67,32,99,77,30,107,0,0,0,0,0,0,0,0,0,74,29,103,74,29,103,144,62,206,218,91,309
27251600619,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411046,HUJURPAGA SEC,0,Operational,4,Pvt. Aided,5,Up. Pr. Secondary and Higher Sec,2,Girls,8,12,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,213,0,199,199,0,214,214,0,74,74,0,53,53,0,0,0,0,213,213,0,213,213,0,540,540,0,753,753
27251600620,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411037,SWAMI VIVEKANAND MDY VIDYA,0,Operational,19,Unaided,7,Upper Pr. and Secondary,3,Co-Education,8,10,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,19,20,14,34,16,23,39,0,0,0,0,0,0,0,0,0,9,10,19,9,10,19,36,37,73,45,47,92
27251600621,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411048,ROSELAND SCHOOL,0,Operational,20,Permanent Unaided,2,Primary with Upper Primary,3,Co-Education,1,7,19,English,0,0,0,79,44,123,78,52,130,86,50,136,65,55,120,52,33,85,62,34,96,44,21,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,234,594,106,55,161,466,289,755,0,0,0,466,289,755
27251600622,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411046,MUNOT PRIMARY,0,Operational,25,Partially Aided,2,Primary with Upper Primary,3,Co-Education,1,7,10,Marathi,31,22,53,36,26,62,27,28,55,36,18,54,32,24,56,30,19,49,25,15,40,23,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,115,276,48,31,79,209,146,355,0,0,0,209,146,355
27251600623,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411048,RADHAKRUSHNA SECONDARY,0,Operational,19,Unaided,7,Upper Pr. and Secondary,3,Co-Education,8,10,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,52,86,47,42,89,47,44,91,0,0,0,0,0,0,0,0,0,34,52,86,34,52,86,94,86,180,128,138,266
27251600624,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411048,RADHA KRISHNA PRIMARY,0,Operational,4,Pvt. Aided,2,Primary with Upper Primary,3,Co-Education,1,7,10,Marathi,0,0,0,47,47,94,57,44,101,59,66,125,63,48,111,65,43,108,52,54,106,58,45,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,248,539,110,99,209,401,347,748,0,0,0,401,347,748
27251600625,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411046,MUNOT SECONDARY,0,Operational,19,Unaided,7,Upper Pr. and Secondary,3,Co-Education,8,10,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,44,15,19,34,20,15,35,0,0,0,0,0,0,0,0,0,21,23,44,21,23,44,35,34,69,56,57,113
27251600626,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411046,ROSELAND SECONDARY,0,Operational,20,Permanent Unaided,7,Upper Pr. and Secondary,3,Co-Education,8,10,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,15,50,29,25,54,21,10,31,0,0,0,0,0,0,0,0,0,35,15,50,35,15,50,50,35,85,85,50,135
27251600627,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411046,GOODWILL ENGLISH SCH,0,Operational,20,Permanent Unaided,2,Primary with Upper Primary,3,Co-Education,1,7,19,English,0,0,0,26,23,49,37,13,50,22,20,42,19,16,35,22,9,31,19,9,28,20,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,81,207,39,13,52,165,94,259,0,0,0,165,94,259
27251600628,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411046,J D ENG MED PRI,0,Operational,20,Permanent Unaided,2,Primary with Upper Primary,3,Co-Education,1,7,19,English,0,0,0,54,34,88,47,23,70,43,33,76,51,27,78,35,36,71,31,27,58,36,23,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,153,383,67,50,117,297,203,500,0,0,0,297,203,500
27251600629,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411046,J D ENG MED SEC,0,Operational,19,Unaided,7,Upper Pr. and Secondary,3,Co-Education,8,10,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,45,27,11,38,38,19,57,0,0,0,0,0,0,0,0,0,28,17,45,28,17,45,65,30,95,93,47,140
27251600630,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411046,GOODWILL SECODARY SCHOOL,0,Operational,20,Permanent Unaided,7,Upper Pr. and Secondary,3,Co-Education,8,10,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,17,10,5,15,8,3,11,0,0,0,0,0,0,0,0,0,12,5,17,12,5,17,18,8,26,30,13,43
27251600631,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160002,Bibwewadi CRC No. 22,411037,VISHWAKARMA PRA ENG,0,Operational,20,Permanent Unaided,2,Primary with Upper Primary,3,Co-Education,1,7,19,English,274,161,435,123,70,193,102,86,188,128,62,190,119,73,192,121,62,183,116,77,193,104,75,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,353,946,220,152,372,813,505,1318,0,0,0,813,505,1318
27251600632,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160002,Bibwewadi CRC No. 22,411043,VISHWAKARMA ENG MED,0,Operational,20,Permanent Unaided,7,Upper Pr. and Secondary,3,Co-Education,8,10,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,63,177,97,49,146,78,42,120,0,0,0,0,0,0,0,0,0,114,63,177,114,63,177,175,91,266,289,154,443
27251600633,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411046,BLUE HEAVENS ENG,0,Operational,20,Permanent Unaided,2,Primary with Upper Primary,3,Co-Education,1,7,19,English,0,0,0,44,29,73,41,20,61,48,32,80,37,25,62,37,28,65,41,14,55,30,21,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,134,341,71,35,106,278,169,447,0,0,0,278,169,447
27251600634,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411046,UNIQUE ENG MED SCH,0,Operational,20,Permanent Unaided,2,Primary with Upper Primary,3,Co-Education,1,7,19,English,98,56,154,80,35,115,78,42,120,67,36,103,66,34,100,78,38,116,56,30,86,51,29,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,185,554,107,59,166,476,244,720,0,0,0,476,244,720
27251600635,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411046,UNIQUE ENG MED SEC,0,Operational,20,Permanent Unaided,5,Up. Pr. Secondary and Higher Sec,3,Co-Education,8,12,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,30,72,46,25,71,25,13,38,64,31,95,32,43,75,0,0,0,42,30,72,42,30,72,167,112,279,209,142,351
27251600636,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411046,BLUE HEAVENS SECONDARY,0,Operational,20,Permanent Unaided,7,Upper Pr. and Secondary,3,Co-Education,8,9,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,37,24,14,38,0,0,0,0,0,0,0,0,0,0,0,0,23,14,37,23,14,37,24,14,38,47,28,75
27251600637,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160010,Bibwewadi CRC No. 30,411042,TANJIM E BALEDEN URDU PRI,0,Operational,20,Permanent Unaided,2,Primary with Upper Primary,3,Co-Education,1,7,18,Urdu,2,10,12,4,5,9,2,8,10,4,5,9,1,13,14,2,9,11,4,5,9,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,40,53,6,9,15,19,49,68,0,0,0,19,49,68
27251600638,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411046,PMC SCHOOL NO. 172 B BHAG (21 G),0,Operational,17,MNC,2,Primary with Upper Primary,1,Boys,1,7,10,Marathi,38,32,70,26,0,26,34,0,34,61,0,61,29,0,29,34,0,34,34,0,34,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,184,61,0,61,245,0,245,0,0,0,245,0,245
27251600639,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411046,PMC SCHOOL NO. 106 B,0,Operational,17,MNC,2,Primary with Upper Primary,3,Co-Education,1,7,10,Marathi,32,48,80,0,32,32,0,34,34,0,38,38,0,35,35,0,30,30,0,31,31,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,169,0,65,65,0,234,234,0,0,0,0,234,234
27251600640,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160004,Bibwewadi CRC No. 24,411037,HAJRAT BILAL URDU PRI. SCHOOL,0,Operational,19,Unaided,2,Primary with Upper Primary,3,Co-Education,1,7,18,Urdu,8,37,45,7,37,44,13,43,56,5,33,38,9,23,32,12,14,26,4,15,19,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,150,196,6,21,27,52,171,223,0,0,0,52,171,223
27251600641,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160002,Bibwewadi CRC No. 22,411037,NOBLE ENGLISH SCHOOL,0,Operational,20,Permanent Unaided,2,Primary with Upper Primary,3,Co-Education,1,6,19,English,22,17,39,9,11,20,13,2,15,8,6,14,4,6,10,2,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,26,62,0,1,1,36,27,63,0,0,0,36,27,63
27251600642,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411046,HIRAMAN BANKAR JR. COLLEGE,0,Operational,20,Permanent Unaided,11,Higher Secondary only/Jr. College,3,Co-Education,11,12,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,44,79,34,46,80,0,0,0,0,0,0,0,0,0,69,90,159,69,90,159
27251600645,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411046,ROSELAND JR. COLLEGE,0,Operational,20,Permanent Unaided,11,Higher Secondary only/Jr. College,3,Co-Education,11,12,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,24,9,4,13,0,0,0,0,0,0,0,0,0,21,16,37,21,16,37
27251600647,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160002,Bibwewadi CRC No. 22,411037,VISHWAKARMA JR. COLLEGE,0,Operational,20,Permanent Unaided,11,Higher Secondary only/Jr. College,3,Co-Education,11,12,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,50,169,159,73,232,0,0,0,0,0,0,0,0,0,278,123,401,278,123,401
27251600648,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160002,Bibwewadi CRC No. 22,411037,VISHWAKARMA JR. COLLEGE ENG MEDIUM,0,Operational,20,Permanent Unaided,11,Higher Secondary only/Jr. College,3,Co-Education,11,12,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,73,222,133,117,250,0,0,0,0,0,0,0,0,0,282,190,472,282,190,472
27251600649,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160002,Bibwewadi CRC No. 22,411037,FAKKADRAO THORAVE PRATHMIK VIDYALAY,0,Operational,8,Un-Recognised,2,Primary with Upper Primary,3,Co-Education,1,7,10,Marathi,8,9,17,7,7,14,9,11,20,5,3,8,7,8,15,9,10,19,9,5,14,13,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,39,76,22,16,38,59,55,114,0,0,0,59,55,114
27251600650,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411046,HUJURPAGA GIRLS ENGLISH MED SCHOOL,0,Operational,27,Self Finance,1,Primary,2,Girls,1,5,19,English,0,188,188,0,71,71,0,60,60,0,43,43,0,34,34,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,224,0,0,0,0,224,224,0,0,0,0,224,224
27251600651,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411046,PUSHPADEVI DUGAD JR. COLLEGE,0,Operational,19,Unaided,11,Higher Secondary only/Jr. College,3,Co-Education,11,12,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,60,61,45,106,0,0,0,0,0,0,0,0,0,94,72,166,94,72,166
27251600652,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160002,Bibwewadi CRC No. 22,411037,REGENT SCHOOL,1,Closed,8,Un-Recognised,2,Primary with Upper Primary,3,Co-Education,1,6,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27251600653,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160006,Bibwewadi CRC No. 26,411046,NATIONAL PUBLIC SCHOOL,0,Operational,8,Un-Recognised,2,Primary with Upper Primary,3,Co-Education,1,8,19,English,71,44,115,40,12,52,29,4,33,26,10,36,16,8,24,11,10,21,11,8,19,12,6,18,7,4,11,0,0,0,0,0,0,0,0,0,0,0,0,122,44,166,30,18,48,152,62,214,0,0,0,152,62,214
27251600654,Urban,2016-17,272516,Bibwewadi,272516006,KATRAJ,Dhankawadi,2725160005,Bibwewadi CRC No. 25,4110,NEW ANGELS SCHOOL,0,Operational,27,Self Finance,2,Primary with Upper Primary,3,Co-Education,1,8,19,English,150,174,324,65,50,115,35,25,60,24,17,41,25,15,40,7,10,17,9,3,12,6,5,11,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,156,117,273,24,8,32,180,125,305,0,0,0,180,125,305
27251600701,Urban,2016-17,272516,Bibwewadi,272516007,K K MARKET,Bibwewadi,2725160002,Bibwewadi CRC No. 22,411037,PMC SCHOOL NO. 30 G,0,Operational,17,MNC,2,Primary with Upper Primary,3,Co-Education,1,7,10,Marathi,39,26,65,19,18,37,27,12,39,12,26,38,16,20,36,10,34,44,1,26,27,8,21,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,110,194,9,47,56,93,157,250,0,0,0,93,157,250
27251600702,Urban,2016-17,272516,Bibwewadi,272516007,K K MARKET,Bibwewadi,2725160002,Bibwewadi CRC No. 22,411037,PMC SCHOOL NO. 39 B,0,Operational,17,MNC,2,Primary with Upper Primary,3,Co-Education,1,7,10,Marathi,10,20,30,20,16,36,18,12,30,14,16,30,20,10,30,23,7,30,28,4,32,25,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,61,156,53,11,64,148,72,220,0,0,0,148,72,220
27251600703,Urban,2016-17,272516,Bibwewadi,272516007,K K MARKET,Bibwewadi,2725160004,Bibwewadi CRC No. 24,411037,PMC SCHOOL NO. 138 B,0,Operational,17,MNC,2,Primary with Upper Primary,3,Co-Education,1,7,10,Marathi,34,26,60,26,17,43,14,31,45,25,25,50,25,34,59,33,26,59,34,35,69,26,36,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,133,256,60,71,131,183,204,387,0,0,0,183,204,387
27251600704,Urban,2016-17,272516,Bibwewadi,272516007,K K MARKET,Bibwewadi,2725160004,Bibwewadi CRC No. 24,411037,PMC SCHOOL NO. 99 B,0,Operational,17,MNC,2,Primary with Upper Primary,3,Co-Education,1,7,10,Marathi,39,27,66,36,28,64,22,20,42,33,36,69,37,37,74,26,38,64,36,33,69,38,38,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,159,313,74,71,145,228,230,458,0,0,0,228,230,458
27251600705,Urban,2016-17,272516,Bibwewadi,272516007,K K MARKET,Bibwewadi,2725160004,Bibwewadi CRC No. 24,411037,PMC SCHOOL VINI 10,0,Operational,17,MNC,2,Primary with Upper Primary,3,Co-Education,4,7,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,12,6,18,19,15,34,10,9,19,36,35,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,21,52,46,44,90,77,65,142,0,0,0,77,65,142
27251600706,Urban,2016-17,272516,Bibwewadi,272516007,K K MARKET,Bibwewadi,2725160004,Bibwewadi CRC No. 24,411037,PMC SCHOOL NO. 64 B,0,Operational,17,MNC,2,Primary with Upper Primary,3,Co-Education,1,7,10,Marathi,24,36,60,40,18,58,21,21,42,16,16,32,19,33,52,8,37,45,10,29,39,8,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,125,229,18,38,56,122,163,285,0,0,0,122,163,285
27251600707,Urban,2016-17,272516,Bibwewadi,272516007,K K MARKET,Bibwewadi,2725160004,Bibwewadi CRC No. 24,411037,PMC SCHOOL NO. 1 G,0,Operational,17,MNC,2,Primary with Upper Primary,3,Co-Education,1,7,10,Marathi,53,62,115,29,39,68,34,29,63,37,42,79,21,53,74,21,42,63,9,29,38,16,39,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,205,347,25,68,93,167,273,440,0,0,0,167,273,440
27251600708,Urban,2016-17,272516,Bibwewadi,272516007,K K MARKET,Bibwewadi,2725160004,Bibwewadi CRC No. 24,411037,PMC SCHOOL NO. 33 B,0,Operational,17,MNC,2,Primary with Upper Primary,3,Co-Education,1,7,10,Marathi,0,0,0,16,12,28,22,11,33,23,14,37,26,12,38,20,6,26,23,7,30,20,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,55,162,43,10,53,150,65,215,0,0,0,150,65,215
27251600709,Urban,2016-17,272516,Bibwewadi,272516007,K K MARKET,Bibwewadi,2725160004,Bibwewadi CRC No. 24,411037,PMC SCHOOL NO. 68 G,0,Operational,17,MNC,2,Primary with Upper Primary,3,Co-Education,1,7,10,Marathi,30,26,56,33,21,54,16,12,28,8,20,28,7,30,37,11,22,33,17,25,42,11,49,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,105,180,28,74,102,103,179,282,0,0,0,103,179,282
27251600710,Urban,2016-17,272516,Bibwewadi,272516007,K K MARKET,Bibwewadi,2725160004,Bibwewadi CRC No. 24,411037,PMC SCHOOL NO. 1 G ENGLISH,0,Operational,17,MNC,2,Primary with Upper Primary,3,Co-Education,1,8,19,English,112,94,206,65,61,126,64,60,124,64,44,108,96,65,161,76,40,116,61,47,108,52,43,95,38,19,57,0,0,0,0,0,0,0,0,0,0,0,0,365,270,635,151,109,260,516,379,895,0,0,0,516,379,895
27251600711,Urban,2016-17,272516,Bibwewadi,272516007,K K MARKET,Bibwewadi,2725160004,Bibwewadi CRC No. 24,411037,PMC SCHOOL NO. 61 B URDU,0,Operational,17,MNC,2,Primary with Upper Primary,3,Co-Education,1,7,18,Urdu,6,8,14,7,7,14,12,11,23,8,16,24,10,14,24,10,16,26,10,22,32,5,21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,64,111,15,43,58,62,107,169,0,0,0,62,107,169
27251600712,Urban,2016-17,272516,Bibwewadi,272516007,K K MARKET,Bibwewadi,2725160004,Bibwewadi CRC No. 24,411037,ADHAR MUK BADHIR PRATHAMIK,0,Operational,11,Social Welfare Aided,2,Primary with Upper Primary,3,Co-Education,1,7,10,Marathi,22,8,30,6,2,8,10,7,17,7,1,8,6,4,10,7,6,13,6,7,13,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,20,56,14,10,24,50,30,80,0,0,0,50,30,80
27251600713,Urban,2016-17,272516,Bibwewadi,272516007,K K MARKET,Bibwewadi,2725160004,Bibwewadi CRC No. 24,411037,MILENIYAM STAR ENG,0,Operational,20,Permanent Unaided,1,Primary,3,Co-Education,1,5,19,English,0,0,0,23,14,37,13,10,23,11,17,28,12,9,21,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,56,120,0,0,0,64,56,120,0,0,0,64,56,120
27251600715,Urban,2016-17,272516,Bibwewadi,272516007,K K MARKET,Bibwewadi,2725160004,Bibwewadi CRC No. 24,411037,YESHWANTRAO CHAVAN SEC,0,Operational,17,MNC,7,Upper Pr. and Secondary,3,Co-Education,8,10,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,197,375,213,189,402,169,108,277,0,0,0,0,0,0,0,0,0,178,197,375,178,197,375,382,297,679,560,494,1054
27251600716,Urban,2016-17,272516,Bibwewadi,272516007,K K MARKET,Bibwewadi,2725160004,Bibwewadi CRC No. 24,411037,KLINE MEMORIAL SCHOOL OF UBS,0,Operational,20,Permanent Unaided,2,Primary with Upper Primary,3,Co-Education,1,7,19,English,0,0,0,66,66,132,72,65,137,63,51,114,52,52,104,55,49,104,48,39,87,47,51,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,283,591,95,90,185,403,373,776,0,0,0,403,373,776
27251600717,Urban,2016-17,272516,Bibwewadi,272516007,K K MARKET,Bibwewadi,2725160004,Bibwewadi CRC No. 24,411037,J P TRAST VIDYANIKETAN,0,Operational,20,Permanent Unaided,2,Primary with Upper Primary,3,Co-Education,1,7,19,English,0,0,0,132,82,214,125,93,218,136,87,223,121,102,223,107,98,205,116,109,225,132,98,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,462,1083,248,207,455,869,669,1538,0,0,0,869,669,1538
